year,state,quarter,gennme,suppression,totalRX
2019,WA,3,Nebivolol Hydrochloride,T,0
2019,WA,3,Nifedipine,F,2247
2019,WA,3,Nifedipine,T,0
2019,WA,3,Nimodipine,T,0
2019,WA,3,Nisoldipine,T,0
2019,WA,3,Perindopril Erbumine,T,0
2019,WA,3,Pindolol,T,0
2019,WA,3,Prazosin Hydrochloride,F,21043
2019,WA,3,Prazosin Hydrochloride,T,0
2019,WA,3,Propranolol Hydrochloride,F,18149
2019,WA,3,Propranolol Hydrochloride,T,0
2019,WA,3,Quinapril Hydrochloride,F,29
2019,WA,3,Quinapril Hydrochloride,T,0
2019,WA,3,Ramipril,F,392
2019,WA,3,Ramipril,T,0
2019,WA,3,Riociguat,F,15
2019,WA,3,Riociguat,T,0
2019,WA,3,Sacubitril/Valsartan,F,885
2019,WA,3,Sacubitril/Valsartan,T,0
2019,WA,3,Sotalol Hydrochloride,F,279
2019,WA,3,Sotalol Hydrochloride,T,0
2019,WA,3,Spironolactone,F,16793
2019,WA,3,Spironolactone,T,0
2019,WA,3,Telmisartan,F,54
2019,WA,3,Telmisartan,T,0
2019,WA,3,Tolvaptan,T,0
2019,WA,3,Tolvaptan;Tolvaptan,T,0
2019,WA,3,Torsemide,F,1994
2019,WA,3,Torsemide,T,0
2019,WA,3,Trandolapril,T,0
2019,WA,3,Triamterene,T,0
2019,WA,3,Valsartan,F,611
2019,WA,3,Valsartan,T,0
2019,WA,3,Verapamil Hydrochloride,F,2680
2019,WA,3,Verapamil Hydrochloride,T,0
2019,WA,4,Acebutolol Hydrochloride,F,19
2019,WA,4,Acebutolol Hydrochloride,T,0
2019,WA,4,Aliskiren/Hydrochlorothiazide,T,0
2019,WA,4,Ambrisentan,F,160
2019,WA,4,Ambrisentan,T,0
2019,WA,4,Amiloride Hydrochloride,F,166
2019,WA,4,Amiloride Hydrochloride,T,0
2019,WA,4,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,WA,4,Amlodipine,T,0
2019,WA,4,Amlodipine Besylate,F,36048
2019,WA,4,Amlodipine Besylate,T,0
2019,WA,4,Amlodipine Besylate/Benazepril Hydrochloride,F,31
2019,WA,4,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,WA,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,WA,4,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,WA,4,Amlodipine Besylate/Valsartan,T,0
2019,WA,4,Atenolol,F,8176
2019,WA,4,Atenolol,T,0
2019,WA,4,Atenolol/Chlorthalidone,F,236
2019,WA,4,Atenolol/Chlorthalidone,T,0
2019,WA,4,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,WA,4,Benazepril Hydrochloride,F,1359
2019,WA,4,Benazepril Hydrochloride,T,0
2019,WA,4,Benazepril Hydrochloride/Hydrochlorothiazide,F,133
2019,WA,4,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,WA,4,Betaxolol Hydrochloride,F,39
2019,WA,4,Betaxolol Hydrochloride,T,0
2019,WA,4,Bisoprolol Fumarate,F,431
2019,WA,4,Bisoprolol Fumarate,T,0
2019,WA,4,Bisoprolol Fumarate/Hydrochlorothiazide,F,170
2019,WA,4,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,WA,4,Bosentan,T,0
2019,WA,4,Bumetanide,F,787
2019,WA,4,Bumetanide,T,0
2019,WA,4,Candesartan Cilexetil,F,13
2019,WA,4,Candesartan Cilexetil,T,0
2019,WA,4,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,WA,4,Captopril,F,113
2019,WA,4,Captopril,T,0
2019,WA,4,Carvedilol,F,11222
2019,WA,4,Carvedilol,T,0
2019,WA,4,Carvedilol Phosphate,F,76
2019,WA,4,Carvedilol Phosphate,T,0
2019,WA,4,Chlorothiazide,F,14
2019,WA,4,Chlorothiazide,T,0
2019,WA,4,Chlorthalidone,F,5256
2019,WA,4,Chlorthalidone,T,0
2019,WA,4,Clonidine Hydrochloride,F,21530
2019,WA,4,Clonidine Hydrochloride,T,0
2019,WA,4,Diltiazem Hydrochloride,F,3439
2019,WA,4,Diltiazem Hydrochloride,T,0
2019,WA,4,Doxazosin Mesylate,F,1052
2019,WA,4,Doxazosin Mesylate,T,0
2019,WA,4,Enalapril Maleate,F,1834
2019,WA,4,Enalapril Maleate,T,0
2019,WA,4,Enalapril Maleate/Hydrochlorothiazide,F,37
2019,WA,4,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,WA,4,Eplerenone,F,200
2019,WA,4,Eplerenone,T,0
2019,WA,4,Felodipine,F,170
2019,WA,4,Felodipine,T,0
2019,WA,4,Fosinopril Sodium,T,0
2019,WA,4,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,WA,4,Furosemide,F,17279
2019,WA,4,Furosemide,T,0
2019,WA,4,Guanfacine Hydrochloride,F,18057
2019,WA,4,Guanfacine Hydrochloride,T,0
2019,WA,4,Hydralazine Hydrochloride,F,2408
2019,WA,4,Hydralazine Hydrochloride,T,0
2019,WA,4,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,WA,4,Hydrochlorothiazide,F,25941
2019,WA,4,Hydrochlorothiazide,T,0
2019,WA,4,Hydrochlorothiazide/Irbesartan,F,36
2019,WA,4,Hydrochlorothiazide/Irbesartan,T,0
2019,WA,4,Hydrochlorothiazide/Lisinopril,F,8753
2019,WA,4,Hydrochlorothiazide/Lisinopril,T,0
2019,WA,4,Hydrochlorothiazide/Losartan Potassium,F,2873
2019,WA,4,Hydrochlorothiazide/Losartan Potassium,T,0
2019,WA,4,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,WA,4,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,WA,4,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,WA,4,Hydrochlorothiazide/Spironolactone,F,120
2019,WA,4,Hydrochlorothiazide/Spironolactone,T,0
2019,WA,4,Hydrochlorothiazide/Telmisartan,F,12
2019,WA,4,Hydrochlorothiazide/Telmisartan,T,0
2019,WA,4,Hydrochlorothiazide/Triamterene,F,2736
2019,WA,4,Hydrochlorothiazide/Triamterene,T,0
2019,WA,4,Hydrochlorothiazide/Valsartan,F,87
2019,WA,4,Hydrochlorothiazide/Valsartan,T,0
2019,WA,4,Indapamide,F,244
2019,WA,4,Indapamide,T,0
2019,WA,4,Irbesartan,F,705
2019,WA,4,Irbesartan,T,0
2019,WA,4,Isradipine,T,0
2019,WA,4,Labetalol Hydrochloride,F,1966
2019,WA,4,Labetalol Hydrochloride,T,0
2019,WA,4,Lisinopril,F,68484
2019,WA,4,Lisinopril,T,0
2019,WA,4,Losartan Potassium,F,28384
2019,WA,4,Losartan Potassium,T,0
2019,WA,4,Macitentan,F,68
2019,WA,4,Methyldopa,T,0
2019,WA,4,Metolazone,F,384
2019,WA,4,Metolazone,T,0
2019,WA,4,Metoprolol Succinate,F,26621
2019,WA,4,Metoprolol Succinate,T,0
2019,WA,4,Metoprolol Tartrate,F,11763
2019,WA,4,Metoprolol Tartrate,T,0
2019,WA,4,Minoxidil,F,100
2019,WA,4,Minoxidil,T,0
2019,WA,4,Nadolol,F,976
2019,WA,4,Nadolol,T,0
2019,WA,4,Nebivolol Hydrochloride,F,121
2019,WA,4,Nebivolol Hydrochloride,T,0
2019,WA,4,Nifedipine,F,2015
2019,WA,4,Nifedipine,T,0
2019,WA,4,Nimodipine,T,0
2019,WA,4,Nisoldipine,T,0
2019,WA,4,Perindopril Erbumine,T,0
2019,WA,4,Pindolol,T,0
2019,WA,4,Prazosin Hydrochloride,F,18157
2019,WA,4,Prazosin Hydrochloride,T,0
2019,WA,4,Propranolol Hydrochloride,F,16890
2019,WA,4,Propranolol Hydrochloride,T,0
2019,WA,4,Quinapril Hydrochloride,F,22
2019,WA,4,Quinapril Hydrochloride,T,0
2019,WA,4,Ramipril,F,415
2019,WA,4,Ramipril,T,0
2019,WA,4,Riociguat,F,14
2019,WA,4,Riociguat,T,0
2019,WA,4,Sacubitril/Valsartan,F,941
2019,WA,4,Sacubitril/Valsartan,T,0
2019,WA,4,Sotalol Hydrochloride,F,251
2019,WA,4,Sotalol Hydrochloride,T,0
2019,WA,4,Spironolactone,F,15371
2019,WA,4,Spironolactone,T,0
2019,WA,4,Telmisartan,F,72
2019,WA,4,Telmisartan,T,0
2019,WA,4,Tolvaptan;Tolvaptan,T,0
2019,WA,4,Torsemide,F,1907
2019,WA,4,Torsemide,T,0
2019,WA,4,Trandolapril,T,0
2019,WA,4,Triamterene,T,0
2019,WA,4,Valsartan,F,646
2019,WA,4,Valsartan,T,0
2019,WA,4,Verapamil Hydrochloride,F,2325
2019,WA,4,Verapamil Hydrochloride,T,0
2019,WI,1,Acebutolol Hydrochloride,T,0
2019,WI,1,Aliskiren,T,0
2019,WI,1,Aliskiren/Hydrochlorothiazide,T,0
2019,WI,1,Ambrisentan,F,91
2019,WI,1,Amiloride Hydrochloride,F,103
2019,WI,1,Amiloride Hydrochloride,T,0
2019,WI,1,Amiloride Hydrochloride/Hydrochlorothiazide,F,26
2019,WI,1,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,1,Amlodipine Besylate,F,22088
2019,WI,1,Amlodipine Besylate,T,0
2019,WI,1,Amlodipine Besylate/Benazepril Hydrochloride,F,213
2019,WI,1,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,WI,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,310
2019,WI,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,WI,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,42
2019,WI,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,WI,1,Amlodipine Besylate/Olmesartan Medoxomil,F,521
2019,WI,1,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,WI,1,Amlodipine Besylate/Valsartan,F,80
2019,WI,1,Amlodipine Besylate/Valsartan,T,0
2019,WI,1,Atenolol,F,4136
2019,WI,1,Atenolol,T,0
2019,WI,1,Atenolol/Chlorthalidone,F,265
2019,WI,1,Atenolol/Chlorthalidone,T,0
2019,WI,1,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,WI,1,Benazepril Hydrochloride,F,965
2019,WI,1,Benazepril Hydrochloride,T,0
2019,WI,1,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,1,Bisoprolol Fumarate,F,270
2019,WI,1,Bisoprolol Fumarate,T,0
2019,WI,1,Bisoprolol Fumarate/Hydrochlorothiazide,F,117
2019,WI,1,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,WI,1,Bosentan,F,17
2019,WI,1,Bosentan,T,0
2019,WI,1,Bumetanide,F,1139
2019,WI,1,Bumetanide,T,0
2019,WI,1,Candesartan Cilexetil,F,27
2019,WI,1,Candesartan Cilexetil,T,0
2019,WI,1,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,WI,1,Captopril,F,62
2019,WI,1,Captopril,T,0
2019,WI,1,Carvedilol,F,6386
2019,WI,1,Carvedilol,T,0
2019,WI,1,Carvedilol Phosphate,T,0
2019,WI,1,Chlorothiazide,F,60
2019,WI,1,Chlorothiazide,T,0
2019,WI,1,Chlorthalidone,F,1773
2019,WI,1,Chlorthalidone,T,0
2019,WI,1,Clonidine Hydrochloride,F,22934
2019,WI,1,Clonidine Hydrochloride,T,0
2019,WI,1,Diltiazem Hydrochloride,F,3364
2019,WI,1,Diltiazem Hydrochloride,T,0
2019,WI,1,Doxazosin Mesylate,F,43
2019,WI,1,Doxazosin Mesylate,T,0
2019,WI,1,Enalapril Maleate,F,2134
2019,WI,1,Enalapril Maleate,T,0
2019,WI,1,Enalapril Maleate/Hydrochlorothiazide,F,83
2019,WI,1,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,WI,1,Eplerenone,F,142
2019,WI,1,Eplerenone,T,0
2019,WI,1,Felodipine,T,0
2019,WI,1,Fosinopril Sodium,T,0
2019,WI,1,Furosemide,F,14482
2019,WI,1,Furosemide,T,0
2019,WI,1,Guanfacine Hydrochloride,F,23137
2019,WI,1,Guanfacine Hydrochloride,T,0
2019,WI,1,Hydralazine Hydrochloride,F,2544
2019,WI,1,Hydralazine Hydrochloride,T,0
2019,WI,1,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,39
2019,WI,1,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,WI,1,Hydrochlorothiazide,F,12251
2019,WI,1,Hydrochlorothiazide,T,0
2019,WI,1,Hydrochlorothiazide/Irbesartan,T,0
2019,WI,1,Hydrochlorothiazide/Lisinopril,F,5447
2019,WI,1,Hydrochlorothiazide/Lisinopril,T,0
2019,WI,1,Hydrochlorothiazide/Losartan Potassium,F,3092
2019,WI,1,Hydrochlorothiazide/Losartan Potassium,T,0
2019,WI,1,Hydrochlorothiazide/Spironolactone,F,453
2019,WI,1,Hydrochlorothiazide/Spironolactone,T,0
2019,WI,1,Hydrochlorothiazide/Telmisartan,T,0
2019,WI,1,Hydrochlorothiazide/Triamterene,F,1693
2019,WI,1,Hydrochlorothiazide/Triamterene,T,0
2019,WI,1,Hydrochlorothiazide/Valsartan,F,583
2019,WI,1,Hydrochlorothiazide/Valsartan,T,0
2019,WI,1,Indapamide,F,61
2019,WI,1,Indapamide,T,0
2019,WI,1,Irbesartan,F,51
2019,WI,1,Irbesartan,T,0
2019,WI,1,Isradipine,F,15
2019,WI,1,Isradipine,T,0
2019,WI,1,Labetalol Hydrochloride,F,1149
2019,WI,1,Labetalol Hydrochloride,T,0
2019,WI,1,Lisinopril,F,26636
2019,WI,1,Lisinopril,T,0
2019,WI,1,Losartan Potassium,F,13948
2019,WI,1,Losartan Potassium,T,0
2019,WI,1,Macitentan,F,34
2019,WI,1,Methyldopa,F,34
2019,WI,1,Methyldopa,T,0
2019,WI,1,Metolazone,F,518
2019,WI,1,Metolazone,T,0
2019,WI,1,Metoprolol Succinate,F,13726
2019,WI,1,Metoprolol Succinate,T,0
2019,WI,1,Metoprolol Tartrate,F,11290
2019,WI,1,Metoprolol Tartrate,T,0
2019,WI,1,Metyrosine,T,0
2019,WI,1,Minoxidil,F,143
2019,WI,1,Minoxidil,T,0
2019,WI,1,Moexipril Hydrochloride,T,0
2019,WI,1,Nadolol,F,90
2019,WI,1,Nadolol,T,0
2019,WI,1,Nebivolol Hydrochloride,F,393
2019,WI,1,Nebivolol Hydrochloride,T,0
2019,WI,1,Nicardipine Hydrochloride,T,0
2019,WI,1,Nifedipine,F,1532
2019,WI,1,Nifedipine,T,0
2019,WI,1,Nimodipine,T,0
2019,WI,1,Nisoldipine,T,0
2019,WI,1,Pindolol,T,0
2019,WI,1,Prazosin Hydrochloride,F,5585
2019,WI,1,Prazosin Hydrochloride,T,0
2019,WI,1,Propranolol Hydrochloride,F,6922
2019,WI,1,Propranolol Hydrochloride,T,0
2019,WI,1,Quinapril Hydrochloride,T,0
2019,WI,1,Ramipril,F,84
2019,WI,1,Ramipril,T,0
2019,WI,1,Riociguat,T,0
2019,WI,1,Sacubitril/Valsartan,F,375
2019,WI,1,Sacubitril/Valsartan,T,0
2019,WI,1,Sotalol Hydrochloride,F,207
2019,WI,1,Sotalol Hydrochloride,T,0
2019,WI,1,Spironolactone,F,6136
2019,WI,1,Spironolactone,T,0
2019,WI,1,Telmisartan,T,0
2019,WI,1,Tolvaptan,T,0
2019,WI,1,Torsemide,F,648
2019,WI,1,Torsemide,T,0
2019,WI,1,Trandolapril,T,0
2019,WI,1,Valsartan,F,836
2019,WI,1,Valsartan,T,0
2019,WI,1,Verapamil Hydrochloride,F,1302
2019,WI,1,Verapamil Hydrochloride,T,0
2019,WI,2,Acebutolol Hydrochloride,F,15
2019,WI,2,Acebutolol Hydrochloride,T,0
2019,WI,2,Aliskiren,T,0
2019,WI,2,Aliskiren/Hydrochlorothiazide,T,0
2019,WI,2,Ambrisentan,F,85
2019,WI,2,Ambrisentan,T,0
2019,WI,2,Amiloride Hydrochloride,F,124
2019,WI,2,Amiloride Hydrochloride,T,0
2019,WI,2,Amiloride Hydrochloride/Hydrochlorothiazide,F,25
2019,WI,2,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,2,Amlodipine Besylate,F,22203
2019,WI,2,Amlodipine Besylate,T,0
2019,WI,2,Amlodipine Besylate/Benazepril Hydrochloride,F,229
2019,WI,2,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,WI,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,338
2019,WI,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,WI,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,37
2019,WI,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,WI,2,Amlodipine Besylate/Olmesartan Medoxomil,F,625
2019,WI,2,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,WI,2,Amlodipine Besylate/Telmisartan,T,0
2019,WI,2,Amlodipine Besylate/Valsartan,F,79
2019,WI,2,Amlodipine Besylate/Valsartan,T,0
2019,WI,2,Atenolol,F,4028
2019,WI,2,Atenolol,T,0
2019,WI,2,Atenolol/Chlorthalidone,F,277
2019,WI,2,Benazepril Hydrochloride,F,891
2019,WI,2,Benazepril Hydrochloride,T,0
2019,WI,2,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,2,Bisoprolol Fumarate,F,272
2019,WI,2,Bisoprolol Fumarate,T,0
2019,WI,2,Bisoprolol Fumarate/Hydrochlorothiazide,F,101
2019,WI,2,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,WI,2,Bosentan,F,16
2019,WI,2,Bosentan,T,0
2019,WI,2,Bumetanide,F,1239
2019,WI,2,Bumetanide,T,0
2019,WI,2,Candesartan Cilexetil,F,45
2019,WI,2,Candesartan Cilexetil,T,0
2019,WI,2,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,WI,2,Captopril,F,114
2019,WI,2,Captopril,T,0
2019,WI,2,Carvedilol,F,6352
2019,WI,2,Carvedilol,T,0
2019,WI,2,Carvedilol Phosphate,T,0
2019,WI,2,Chlorothiazide,F,64
2019,WI,2,Chlorothiazide,T,0
2019,WI,2,Chlorthalidone,F,1886
2019,WI,2,Chlorthalidone,T,0
2019,WI,2,Clonidine Hydrochloride,F,22663
2019,WI,2,Clonidine Hydrochloride,T,0
2019,WI,2,Diltiazem Hydrochloride,F,3355
2019,WI,2,Diltiazem Hydrochloride,T,0
2019,WI,2,Doxazosin Mesylate,F,29
2019,WI,2,Doxazosin Mesylate,T,0
2019,WI,2,Enalapril Maleate,F,2102
2019,WI,2,Enalapril Maleate,T,0
2019,WI,2,Enalapril Maleate/Hydrochlorothiazide,F,84
2019,WI,2,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,WI,2,Eplerenone,F,171
2019,WI,2,Eplerenone,T,0
2019,WI,2,Felodipine,T,0
2019,WI,2,Fosinopril Sodium,T,0
2019,WI,2,Furosemide,F,14932
2019,WI,2,Furosemide,T,0
2019,WI,2,Guanfacine Hydrochloride,F,22847
2019,WI,2,Guanfacine Hydrochloride,T,0
2019,WI,2,Hydralazine Hydrochloride,F,2525
2019,WI,2,Hydralazine Hydrochloride,T,0
2019,WI,2,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,31
2019,WI,2,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,WI,2,Hydrochlorothiazide,F,12423
2019,WI,2,Hydrochlorothiazide,T,0
2019,WI,2,Hydrochlorothiazide/Irbesartan,T,0
2019,WI,2,Hydrochlorothiazide/Lisinopril,F,5436
2019,WI,2,Hydrochlorothiazide/Lisinopril,T,0
2019,WI,2,Hydrochlorothiazide/Losartan Potassium,F,2722
2019,WI,2,Hydrochlorothiazide/Losartan Potassium,T,0
2019,WI,2,Hydrochlorothiazide/Spironolactone,F,304
2019,WI,2,Hydrochlorothiazide/Spironolactone,T,0
2019,WI,2,Hydrochlorothiazide/Telmisartan,T,0
2019,WI,2,Hydrochlorothiazide/Triamterene,F,1642
2019,WI,2,Hydrochlorothiazide/Triamterene,T,0
2019,WI,2,Hydrochlorothiazide/Valsartan,F,682
2019,WI,2,Hydrochlorothiazide/Valsartan,T,0
2019,WI,2,Indapamide,F,74
2019,WI,2,Indapamide,T,0
2019,WI,2,Irbesartan,F,80
2019,WI,2,Irbesartan,T,0
2019,WI,2,Isradipine,T,0
2019,WI,2,Labetalol Hydrochloride,F,1213
2019,WI,2,Labetalol Hydrochloride,T,0
2019,WI,2,Lisinopril,F,26736
2019,WI,2,Lisinopril,T,0
2019,WI,2,Losartan Potassium,F,13930
2019,WI,2,Losartan Potassium,T,0
2019,WI,2,Macitentan,F,40
2019,WI,2,Methyldopa,F,19
2019,WI,2,Methyldopa,T,0
2019,WI,2,Metolazone,F,560
2019,WI,2,Metolazone,T,0
2019,WI,2,Metoprolol Succinate,F,14063
2019,WI,2,Metoprolol Succinate,T,0
2019,WI,2,Metoprolol Tartrate,F,11178
2019,WI,2,Metoprolol Tartrate,T,0
2019,WI,2,Metyrosine,T,0
2019,WI,2,Minoxidil,F,104
2019,WI,2,Minoxidil,T,0
2019,WI,2,Moexipril Hydrochloride,T,0
2019,WI,2,Nadolol,F,93
2019,WI,2,Nadolol,T,0
2019,WI,2,Nebivolol Hydrochloride,F,371
2019,WI,2,Nebivolol Hydrochloride,T,0
2019,WI,2,Nicardipine Hydrochloride,T,0
2019,WI,2,Nifedipine,F,1623
2019,WI,2,Nifedipine,T,0
2019,WI,2,Nimodipine,T,0
2019,WI,2,Nisoldipine,T,0
2019,WI,2,Pindolol,T,0
2019,WI,2,Prazosin Hydrochloride,F,5538
2019,WI,2,Prazosin Hydrochloride,T,0
2019,WI,2,Propranolol Hydrochloride,F,7034
2019,WI,2,Propranolol Hydrochloride,T,0
2019,WI,2,Quinapril Hydrochloride,T,0
2019,WI,2,Ramipril,F,99
2019,WI,2,Ramipril,T,0
2019,WI,2,Riociguat,T,0
2019,WI,2,Sacubitril/Valsartan,F,436
2019,WI,2,Sacubitril/Valsartan,T,0
2019,WI,2,Sotalol Hydrochloride,F,238
2019,WI,2,Sotalol Hydrochloride,T,0
2019,WI,2,Spironolactone,F,6335
2019,WI,2,Spironolactone,T,0
2019,WI,2,Telmisartan,T,0
2019,WI,2,Tolvaptan,T,0
2019,WI,2,Torsemide,F,708
2019,WI,2,Torsemide,T,0
2019,WI,2,Trandolapril,T,0
2019,WI,2,Valsartan,F,1173
2019,WI,2,Valsartan,T,0
2019,WI,2,Verapamil Hydrochloride,F,1230
2019,WI,2,Verapamil Hydrochloride,T,0
2019,WI,3,Acebutolol Hydrochloride,F,12
2019,WI,3,Acebutolol Hydrochloride,T,0
2019,WI,3,Aliskiren,T,0
2019,WI,3,Aliskiren/Hydrochlorothiazide,T,0
2019,WI,3,Ambrisentan,F,97
2019,WI,3,Ambrisentan,T,0
2019,WI,3,Amiloride Hydrochloride,F,113
2019,WI,3,Amiloride Hydrochloride,T,0
2019,WI,3,Amiloride Hydrochloride/Hydrochlorothiazide,F,16
2019,WI,3,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,3,Amlodipine Besylate,F,21936
2019,WI,3,Amlodipine Besylate,T,0
2019,WI,3,Amlodipine Besylate/Benazepril Hydrochloride,F,236
2019,WI,3,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,WI,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,352
2019,WI,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,WI,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,35
2019,WI,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,WI,3,Amlodipine Besylate/Olmesartan Medoxomil,F,591
2019,WI,3,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,WI,3,Amlodipine Besylate/Telmisartan,T,0
2019,WI,3,Amlodipine Besylate/Valsartan,F,62
2019,WI,3,Amlodipine Besylate/Valsartan,T,0
2019,WI,3,Atenolol,F,3946
2019,WI,3,Atenolol,T,0
2019,WI,3,Atenolol/Chlorthalidone,F,258
2019,WI,3,Atenolol/Chlorthalidone,T,0
2019,WI,3,Benazepril Hydrochloride,F,881
2019,WI,3,Benazepril Hydrochloride,T,0
2019,WI,3,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,WI,3,Betaxolol Hydrochloride,T,0
2019,WI,3,Bisoprolol Fumarate,F,278
2019,WI,3,Bisoprolol Fumarate,T,0
2019,WI,3,Bisoprolol Fumarate/Hydrochlorothiazide,F,105
2019,WI,3,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,WI,3,Bosentan,F,16
2019,WI,3,Bosentan,T,0
2019,WI,3,Bumetanide,F,1254
2019,WI,3,Bumetanide,T,0
2019,WI,3,Candesartan Cilexetil,F,40
2019,WI,3,Candesartan Cilexetil,T,0
2019,WI,3,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,WI,3,Captopril,F,91
2019,WI,3,Captopril,T,0
2019,WI,3,Carvedilol,F,6369
2019,WI,3,Carvedilol,T,0
2019,WI,3,Carvedilol Phosphate,T,0
2019,WI,3,Chlorothiazide,F,68
2019,WI,3,Chlorothiazide,T,0
2019,WI,3,Chlorthalidone,F,1918
2019,WI,3,Chlorthalidone,T,0
2019,WI,3,Clonidine Hydrochloride,F,21949
2019,WI,3,Clonidine Hydrochloride,T,0
2019,WI,3,Diltiazem Hydrochloride,F,3227
2019,WI,3,Diltiazem Hydrochloride,T,0
2019,WI,3,Doxazosin Mesylate,F,27
2019,WI,3,Doxazosin Mesylate,T,0
2019,WI,3,Enalapril Maleate,F,2007
2019,WI,3,Enalapril Maleate,T,0
2019,WI,3,Enalapril Maleate/Hydrochlorothiazide,F,74
2019,WI,3,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,WI,3,Eplerenone,F,153
2019,WI,3,Eplerenone,T,0
2019,WI,3,Felodipine,T,0
2019,WI,3,Fosinopril Sodium,T,0
2019,WI,3,Furosemide,F,14930
2019,WI,3,Furosemide,T,0
2019,WI,3,Guanfacine Hydrochloride,F,21734
2019,WI,3,Guanfacine Hydrochloride,T,0
2019,WI,3,Hydralazine Hydrochloride,F,2577
2019,WI,3,Hydralazine Hydrochloride,T,0
2019,WI,3,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,29
2019,WI,3,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,WI,3,Hydrochlorothiazide,F,12377
2019,WI,3,Hydrochlorothiazide,T,0
2019,WI,3,Hydrochlorothiazide/Irbesartan,T,0
2019,WI,3,Hydrochlorothiazide/Lisinopril,F,5205
2019,WI,3,Hydrochlorothiazide/Lisinopril,T,0
2019,WI,3,Hydrochlorothiazide/Losartan Potassium,F,2199
2019,WI,3,Hydrochlorothiazide/Losartan Potassium,T,0
2019,WI,3,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,WI,3,Hydrochlorothiazide/Spironolactone,F,252
2019,WI,3,Hydrochlorothiazide/Spironolactone,T,0
2019,WI,3,Hydrochlorothiazide/Telmisartan,T,0
2019,WI,3,Hydrochlorothiazide/Triamterene,F,1632
2019,WI,3,Hydrochlorothiazide/Triamterene,T,0
2019,WI,3,Hydrochlorothiazide/Valsartan,F,680
2019,WI,3,Hydrochlorothiazide/Valsartan,T,0
2019,WI,3,Indapamide,F,69
2019,WI,3,Indapamide,T,0
2019,WI,3,Irbesartan,F,61
2019,WI,3,Irbesartan,T,0
2019,WI,3,Isradipine,T,0
2019,WI,3,Labetalol Hydrochloride,F,1244
